D,complex_real,error_prob,hierarchical,proj
64.0,1.0,0.3840000033378601,0.0,rademacher
128.0,1.0,0.2079000025987625,0.0,rademacher
192.0,1.0,0.1151999980211258,0.0,rademacher
256.0,1.0,0.06780000030994415,0.0,rademacher
320.0,1.0,0.041999999433755875,0.0,rademacher
384.0,1.0,0.02199999988079071,0.0,rademacher
448.0,1.0,0.017999999225139618,0.0,rademacher
512.0,1.0,0.009399999864399433,0.0,rademacher
576.0,1.0,0.007300000172108412,0.0,rademacher
640.0,1.0,0.004900000058114529,0.0,rademacher
704.0,1.0,0.0026000000070780516,0.0,rademacher
768.0,1.0,0.001500000013038516,0.0,rademacher
832.0,1.0,0.000699999975040555,0.0,rademacher
896.0,1.0,0.0006000000284984708,0.0,rademacher
960.0,1.0,0.00019999999494757503,0.0,rademacher
1024.0,1.0,0.0003000000142492354,0.0,rademacher
1088.0,1.0,0.0,0.0,rademacher
1152.0,1.0,9.999999747378752e-05,0.0,rademacher
1216.0,1.0,0.0,0.0,rademacher
1280.0,1.0,0.00019999999494757503,0.0,rademacher
1344.0,1.0,9.999999747378752e-05,0.0,rademacher
1408.0,1.0,0.0,0.0,rademacher
1472.0,1.0,0.0,0.0,rademacher
1536.0,1.0,0.0,0.0,rademacher
1600.0,1.0,0.0,0.0,rademacher
1664.0,1.0,0.0,0.0,rademacher
1728.0,1.0,0.0,0.0,rademacher
1792.0,1.0,0.0,0.0,rademacher
1856.0,1.0,0.0,0.0,rademacher
64.0,0.0,0.4562999904155731,0.0,srht
128.0,0.0,0.22139999270439148,0.0,srht
192.0,0.0,0.10580000281333923,0.0,srht
256.0,0.0,0.0575999990105629,0.0,srht
320.0,0.0,0.02979999966919422,0.0,srht
384.0,0.0,0.019300000742077827,0.0,srht
448.0,0.0,0.008500000461935997,0.0,srht
512.0,0.0,0.005200000014156103,0.0,srht
576.0,0.0,0.0024999999441206455,0.0,srht
640.0,0.0,0.0020000000949949026,0.0,srht
704.0,0.0,0.0008999999845400453,0.0,srht
768.0,0.0,0.0005000000237487257,0.0,srht
832.0,0.0,0.0003000000142492354,0.0,srht
896.0,0.0,0.00039999998989515007,0.0,srht
960.0,0.0,0.0,0.0,srht
1024.0,0.0,0.0,0.0,srht
1088.0,0.0,0.0,0.0,srht
1152.0,0.0,0.0,0.0,srht
1216.0,0.0,0.0,0.0,srht
1280.0,0.0,0.0,0.0,srht
1344.0,0.0,0.0,0.0,srht
1408.0,0.0,0.0,0.0,srht
1472.0,0.0,0.0,0.0,srht
1536.0,0.0,0.0,0.0,srht
1600.0,0.0,0.0,0.0,srht
1664.0,0.0,0.0,0.0,srht
1728.0,0.0,0.0,0.0,srht
1792.0,0.0,0.0,0.0,srht
1856.0,0.0,0.0,0.0,srht
64.0,1.0,0.19439999759197235,0.0,srht
128.0,1.0,0.08810000121593475,0.0,srht
192.0,1.0,0.04479999840259552,0.0,srht
256.0,1.0,0.02969999983906746,0.0,srht
320.0,1.0,0.02250000089406967,0.0,srht
384.0,1.0,0.011099999770522118,0.0,srht
448.0,1.0,0.00860000029206276,0.0,srht
512.0,1.0,0.006899999920278788,0.0,srht
576.0,1.0,0.006500000134110451,0.0,srht
640.0,1.0,0.004100000020116568,0.0,srht
704.0,1.0,0.0035000001080334187,0.0,srht
768.0,1.0,0.002199999988079071,0.0,srht
832.0,1.0,0.0024999999441206455,0.0,srht
896.0,1.0,0.0006000000284984708,0.0,srht
960.0,1.0,0.0008999999845400453,0.0,srht
1024.0,1.0,0.001500000013038516,0.0,srht
1088.0,1.0,0.000699999975040555,0.0,srht
1152.0,1.0,0.00039999998989515007,0.0,srht
1216.0,1.0,0.00039999998989515007,0.0,srht
1280.0,1.0,9.999999747378752e-05,0.0,srht
1344.0,1.0,0.0003000000142492354,0.0,srht
1408.0,1.0,0.00019999999494757503,0.0,srht
1472.0,1.0,0.00019999999494757503,0.0,srht
1536.0,1.0,0.0,0.0,srht
1600.0,1.0,0.0,0.0,srht
1664.0,1.0,9.999999747378752e-05,0.0,srht
1728.0,1.0,9.999999747378752e-05,0.0,srht
1792.0,1.0,9.999999747378752e-05,0.0,srht
1856.0,1.0,0.0,0.0,srht
